	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
2457	She underwent liver transplantation with an uneventful postoperative course .	O O O O O O O O O O	[]	0	0	"Sentence: She underwent liver transplantation with an uneventful postoperative course .
Diseases: "	"Sentence: She underwent liver transplantation with an uneventful postoperative course .
Diseases:"
2458	Her aminotransferase levels returned to normal by postoperative day 23 , and her 2 - year follow - up showed no adverse events .	O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Her aminotransferase levels returned to normal by postoperative day 23 , and her 2 - year follow - up showed no adverse events .
Diseases: "	"Sentence: Her aminotransferase levels returned to normal by postoperative day 23 , and her 2 - year follow - up showed no adverse events .
Diseases:"
2459	Ezetimibe undergoes extensive glucuronidation by uridine diphosphate glucoronosyltransferases ( UGT ) in the intestine and liver and may have inhibited the glucuronidation of simvastatin hydroxy acid , resulting in increased simvastatin exposure and subsequent hepatotoxicity .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O	['hepatotoxicity']	1	4	"Sentence: Ezetimibe undergoes extensive glucuronidation by uridine diphosphate glucoronosyltransferases ( UGT ) in the intestine and liver and may have inhibited the glucuronidation of simvastatin hydroxy acid , resulting in increased simvastatin exposure and subsequent hepatotoxicity .
Diseases: hepatotoxicity"	"Sentence: Ezetimibe undergoes extensive glucuronidation by uridine diphosphate glucoronosyltransferases ( UGT ) in the intestine and liver and may have inhibited the glucuronidation of simvastatin hydroxy acid , resulting in increased simvastatin exposure and subsequent hepatotoxicity .
Diseases:"
2460	To our knowledge , this is the first case report of simvastatin - ezetimibe - induced liver failure that resulted in liver transplantation .	O O O O O O O O O O O O O O O O B I O O O O O O	['liver failure']	1	3	"Sentence: To our knowledge , this is the first case report of simvastatin - ezetimibe - induced liver failure that resulted in liver transplantation .
Diseases: liver failure"	"Sentence: To our knowledge , this is the first case report of simvastatin - ezetimibe - induced liver failure that resulted in liver transplantation .
Diseases:"
2461	We postulate that the mechanism of the simvastatinezetimibe - induced hepatotoxicity is the increased simvastatin exposure by ezetimibe inhibition of UGT enzymes .	O O O O O O O O O O B O O O O O O O O O O O O	['hepatotoxicity']	1	4	"Sentence: We postulate that the mechanism of the simvastatinezetimibe - induced hepatotoxicity is the increased simvastatin exposure by ezetimibe inhibition of UGT enzymes .
Diseases: hepatotoxicity"	"Sentence: We postulate that the mechanism of the simvastatinezetimibe - induced hepatotoxicity is the increased simvastatin exposure by ezetimibe inhibition of UGT enzymes .
Diseases:"
2462	Clinicians should be aware of potential hepatotoxicity with simvastatin - ezetimibe especially in elderly patients and should carefully monitor serum aminotransferase levels when starting therapy and titrating the dosage .	O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O	['hepatotoxicity']	1	4	"Sentence: Clinicians should be aware of potential hepatotoxicity with simvastatin - ezetimibe especially in elderly patients and should carefully monitor serum aminotransferase levels when starting therapy and titrating the dosage .
Diseases: hepatotoxicity"	"Sentence: Clinicians should be aware of potential hepatotoxicity with simvastatin - ezetimibe especially in elderly patients and should carefully monitor serum aminotransferase levels when starting therapy and titrating the dosage .
Diseases:"
2463	"Oral manifestations of "" meth mouth "" : a case report ."	O O O O B I O O O O O O	['meth mouth']	1	3	"Sentence: Oral manifestations of "" meth mouth "" : a case report .
Diseases: meth mouth"	"Sentence: Oral manifestations of "" meth mouth "" : a case report .
Diseases:"
2464	"AIM : The aim of the documentation of this clinical case is to make clinicians aware of "" meth mouth "" and the medical risks associated with this serious condition ."	O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O	['meth mouth']	1	3	"Sentence: AIM : The aim of the documentation of this clinical case is to make clinicians aware of "" meth mouth "" and the medical risks associated with this serious condition .
Diseases: meth mouth"	"Sentence: AIM : The aim of the documentation of this clinical case is to make clinicians aware of "" meth mouth "" and the medical risks associated with this serious condition .
Diseases:"
2465	Methamphetamine is a very addictive , powerful stimulant that increases wakefulness and physical activity and can produce other effects such as cardiac dysrhythmias , hypertension , hallucinations , and violent behavior .	O O O O O O O O O O O O O O O O O O O O O B I O B O B O O B I O	['hallucinations', 'violent behavior', 'cardiac dysrhythmias', 'hypertension']	4	14	"Sentence: Methamphetamine is a very addictive , powerful stimulant that increases wakefulness and physical activity and can produce other effects such as cardiac dysrhythmias , hypertension , hallucinations , and violent behavior .
Diseases: hallucinations, violent behavior, cardiac dysrhythmias, hypertension"	"Sentence: Methamphetamine is a very addictive , powerful stimulant that increases wakefulness and physical activity and can produce other effects such as cardiac dysrhythmias , hypertension , hallucinations , and violent behavior .
Diseases:"
2466	"Dental patients abusing methamphetamine can present with poor oral hygiene , xerostomia , rampant caries ( "" meth mouth "" ) , and excessive tooth wear ."	O O O O O O O O O O O B O O B O O B I O O O O O B I O	['meth mouth', 'tooth wear', 'xerostomia', 'caries']	4	15	"Sentence: Dental patients abusing methamphetamine can present with poor oral hygiene , xerostomia , rampant caries ( "" meth mouth "" ) , and excessive tooth wear .
Diseases: meth mouth, tooth wear, xerostomia, caries"	"Sentence: Dental patients abusing methamphetamine can present with poor oral hygiene , xerostomia , rampant caries ( "" meth mouth "" ) , and excessive tooth wear .
Diseases:"
2467	Oral rehabilitation of patients using methamphetamine can be challenging .	O O O O O O O O O O	[]	0	0	"Sentence: Oral rehabilitation of patients using methamphetamine can be challenging .
Diseases: "	"Sentence: Oral rehabilitation of patients using methamphetamine can be challenging .
Diseases:"
2468	CASE DESCRIPTION : A 30 - year - old Caucasian woman presented with dental pain , bad breath , and self - reported poor esthetics .	O O O O O O O O O O O O O O B O B I O O O O O O O O	['bad breath', 'pain']	2	4	"Sentence: CASE DESCRIPTION : A 30 - year - old Caucasian woman presented with dental pain , bad breath , and self - reported poor esthetics .
Diseases: bad breath, pain"	"Sentence: CASE DESCRIPTION : A 30 - year - old Caucasian woman presented with dental pain , bad breath , and self - reported poor esthetics .
Diseases:"
2469	A comprehensive examination including her medical history , panoramic radiograph , and intraoral examination revealed 19 carious lesions , which is not very common for a healthy adult .	O O O O O O O O O O O O O O O O B I O O O O O O O O O O O	['carious lesions']	1	3	"Sentence: A comprehensive examination including her medical history , panoramic radiograph , and intraoral examination revealed 19 carious lesions , which is not very common for a healthy adult .
Diseases: carious lesions"	"Sentence: A comprehensive examination including her medical history , panoramic radiograph , and intraoral examination revealed 19 carious lesions , which is not very common for a healthy adult .
Diseases:"
2470	She reported her use of methamphetamine for five years and had not experienced any major carious episodes before she started using the drug .	O O O O O O O O O O O O O O O B I O O O O O O O	['carious episodes']	1	3	"Sentence: She reported her use of methamphetamine for five years and had not experienced any major carious episodes before she started using the drug .
Diseases: carious episodes"	"Sentence: She reported her use of methamphetamine for five years and had not experienced any major carious episodes before she started using the drug .
Diseases:"
2471	SUMMARY :	O O	[]	0	0	"Sentence: SUMMARY :
Diseases: "	"Sentence: SUMMARY :
Diseases:"
2472	"The patient 's medical and dental histories along with radiographic and clinical findings lead to a diagnosis of "" meth mouth . """	O O O O O O O O O O O O O O O O O O O B I O O	['meth mouth']	1	3	"Sentence: The patient 's medical and dental histories along with radiographic and clinical findings lead to a diagnosis of "" meth mouth . ""
Diseases: meth mouth"	"Sentence: The patient 's medical and dental histories along with radiographic and clinical findings lead to a diagnosis of "" meth mouth . ""
Diseases:"
2473	Although three different dental treatment modalities ( either conventional or implant - supported ) have been offered to the patient since August 2007 , the patient has yet to initiate any treatment .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Although three different dental treatment modalities ( either conventional or implant - supported ) have been offered to the patient since August 2007 , the patient has yet to initiate any treatment .
Diseases: "	"Sentence: Although three different dental treatment modalities ( either conventional or implant - supported ) have been offered to the patient since August 2007 , the patient has yet to initiate any treatment .
Diseases:"
2474	CLINICAL SIGNIFICANCE :	O O O	[]	0	0	"Sentence: CLINICAL SIGNIFICANCE :
Diseases: "	"Sentence: CLINICAL SIGNIFICANCE :
Diseases:"
2475	This clinical case showing oral manifestations of meth mouth was presented to help dental practitioners recognize and manage patients who may be abusing methamphetamines .	O O O O O O O B I O O O O O O O O O O O O O O O O	['meth mouth']	1	3	"Sentence: This clinical case showing oral manifestations of meth mouth was presented to help dental practitioners recognize and manage patients who may be abusing methamphetamines .
Diseases: meth mouth"	"Sentence: This clinical case showing oral manifestations of meth mouth was presented to help dental practitioners recognize and manage patients who may be abusing methamphetamines .
Diseases:"
2476	Dental practitioners also may be skeptical about the reliability of appointment keeping by these patients , as they frequently miss their appointments without reasonable justification .	O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Dental practitioners also may be skeptical about the reliability of appointment keeping by these patients , as they frequently miss their appointments without reasonable justification .
Diseases: "	"Sentence: Dental practitioners also may be skeptical about the reliability of appointment keeping by these patients , as they frequently miss their appointments without reasonable justification .
Diseases:"
2477	Thyroxine abuse : an unusual case of thyrotoxicosis in pregnancy .	O O O O O O O B O O O	['thyrotoxicosis']	1	4	"Sentence: Thyroxine abuse : an unusual case of thyrotoxicosis in pregnancy .
Diseases: thyrotoxicosis"	"Sentence: Thyroxine abuse : an unusual case of thyrotoxicosis in pregnancy .
Diseases:"
2478	Eating disorders and the associated behavioural problems and drug abuse are uncommon in pregnancy .	B I O O O O O O B I O O O O O	['eating disorders', 'drug abuse']	2	5	"Sentence: Eating disorders and the associated behavioural problems and drug abuse are uncommon in pregnancy .
Diseases: eating disorders, drug abuse"	"Sentence: Eating disorders and the associated behavioural problems and drug abuse are uncommon in pregnancy .
Diseases:"
2479	When they do occur they are often unrecognized because of denial but when significant may pose a risk to both the mother and her fetus .	O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: When they do occur they are often unrecognized because of denial but when significant may pose a risk to both the mother and her fetus .
Diseases: "	"Sentence: When they do occur they are often unrecognized because of denial but when significant may pose a risk to both the mother and her fetus .
Diseases:"
2480	This case illustrates a number of problems that may be encountered in women with eating disorders in pregnancy , including prolonged and recurrent metabolic disturbances and diuretic abuse .	O O O O O O O O O O O O O O B I O O O O O O O O O O O O O	['eating disorders']	1	2	"Sentence: This case illustrates a number of problems that may be encountered in women with eating disorders in pregnancy , including prolonged and recurrent metabolic disturbances and diuretic abuse .
Diseases: eating disorders"	"Sentence: This case illustrates a number of problems that may be encountered in women with eating disorders in pregnancy , including prolonged and recurrent metabolic disturbances and diuretic abuse .
Diseases:"
2481	In particular it illustrates the derangements of thyroid function seen in pregnant women with eating disorders and reminds us that when a cause for thyrotoxicosis remains obscure , thyroxine abuse should be considered and explored .	O O O O O O O O O O O O O O B I O O O O O O O O B O O O O O O O O O O O	['eating disorders', 'thyrotoxicosis']	2	7	"Sentence: In particular it illustrates the derangements of thyroid function seen in pregnant women with eating disorders and reminds us that when a cause for thyrotoxicosis remains obscure , thyroxine abuse should be considered and explored .
Diseases: eating disorders, thyrotoxicosis"	"Sentence: In particular it illustrates the derangements of thyroid function seen in pregnant women with eating disorders and reminds us that when a cause for thyrotoxicosis remains obscure , thyroxine abuse should be considered and explored .
Diseases:"
2482	Attenuation of methamphetamine - induced nigrostriatal dopaminergic neurotoxicity in mice by lipopolysaccharide pretreatment .	O O O O O O O B O O O O O O	['neurotoxicity']	1	4	"Sentence: Attenuation of methamphetamine - induced nigrostriatal dopaminergic neurotoxicity in mice by lipopolysaccharide pretreatment .
Diseases: neurotoxicity"	"Sentence: Attenuation of methamphetamine - induced nigrostriatal dopaminergic neurotoxicity in mice by lipopolysaccharide pretreatment .
Diseases:"
2483	Immunological activation has been proposed to play a role in methamphetamine - induced dopaminergic terminal damage .	O O O O O O O O O O O O O B I I O	['dopaminergic terminal damage']	1	6	"Sentence: Immunological activation has been proposed to play a role in methamphetamine - induced dopaminergic terminal damage .
Diseases: dopaminergic terminal damage"	"Sentence: Immunological activation has been proposed to play a role in methamphetamine - induced dopaminergic terminal damage .
Diseases:"
2484	In this study , we examined the roles of lipopolysaccharide , a pro - inflammatory and inflammatory factor , treatment in modulating the methamphetamine - induced nigrostriatal dopamine neurotoxicity .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O	['neurotoxicity']	1	4	"Sentence: In this study , we examined the roles of lipopolysaccharide , a pro - inflammatory and inflammatory factor , treatment in modulating the methamphetamine - induced nigrostriatal dopamine neurotoxicity .
Diseases: neurotoxicity"	"Sentence: In this study , we examined the roles of lipopolysaccharide , a pro - inflammatory and inflammatory factor , treatment in modulating the methamphetamine - induced nigrostriatal dopamine neurotoxicity .
Diseases:"
2485	Lipopolysaccharide pretreatment did not affect the basal body temperature or methamphetamine - elicited hyperthermia three days later .	O O O O O O O O O O O O O B O O O O	['hyperthermia']	1	3	"Sentence: Lipopolysaccharide pretreatment did not affect the basal body temperature or methamphetamine - elicited hyperthermia three days later .
Diseases: hyperthermia"	"Sentence: Lipopolysaccharide pretreatment did not affect the basal body temperature or methamphetamine - elicited hyperthermia three days later .
Diseases:"
2486	Such systemic lipopolysaccharide treatment mitigated methamphetamine - induced striatal dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions in a dose - dependent manner .	O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Such systemic lipopolysaccharide treatment mitigated methamphetamine - induced striatal dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions in a dose - dependent manner .
Diseases: "	"Sentence: Such systemic lipopolysaccharide treatment mitigated methamphetamine - induced striatal dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions in a dose - dependent manner .
Diseases:"
2487	As the most potent dose ( 1 mg / kg ) of lipopolysaccharide was administered two weeks , one day before or after the methamphetamine dosing regimen , methamphetamine - induced striatal dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions remained unaltered .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: As the most potent dose ( 1 mg / kg ) of lipopolysaccharide was administered two weeks , one day before or after the methamphetamine dosing regimen , methamphetamine - induced striatal dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions remained unaltered .
Diseases: "	"Sentence: As the most potent dose ( 1 mg / kg ) of lipopolysaccharide was administered two weeks , one day before or after the methamphetamine dosing regimen , methamphetamine - induced striatal dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions remained unaltered .
Diseases:"
2488	Moreover , systemic lipopolysaccharide pretreatment ( 1 mg / kg ) attenuated local methamphetamine infusion - produced dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions in the striatum , indicating that the protective effect of lipopolysaccharide is less likely due to interrupted peripheral distribution or metabolism of methamphetamine .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Moreover , systemic lipopolysaccharide pretreatment ( 1 mg / kg ) attenuated local methamphetamine infusion - produced dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions in the striatum , indicating that the protective effect of lipopolysaccharide is less likely due to interrupted peripheral distribution or metabolism of methamphetamine .
Diseases: "	"Sentence: Moreover , systemic lipopolysaccharide pretreatment ( 1 mg / kg ) attenuated local methamphetamine infusion - produced dopamine and 3 , 4 - dihydroxyphenylacetic acid depletions in the striatum , indicating that the protective effect of lipopolysaccharide is less likely due to interrupted peripheral distribution or metabolism of methamphetamine .
Diseases:"
2489	We concluded a critical time window for systemic lipopolysaccharide pretreatment in exerting effective protection against methamphetamine - induced nigrostriatal dopamine neurotoxicity .	O O O O O O O O O O O O O O O O O O O O B O	['neurotoxicity']	1	4	"Sentence: We concluded a critical time window for systemic lipopolysaccharide pretreatment in exerting effective protection against methamphetamine - induced nigrostriatal dopamine neurotoxicity .
Diseases: neurotoxicity"	"Sentence: We concluded a critical time window for systemic lipopolysaccharide pretreatment in exerting effective protection against methamphetamine - induced nigrostriatal dopamine neurotoxicity .
Diseases:"
2490	Effect of converting enzyme inhibition on the course of adriamycin - induced nephropathy .	O O O O O O O O O O O O B O	['nephropathy']	1	4	"Sentence: Effect of converting enzyme inhibition on the course of adriamycin - induced nephropathy .
Diseases: nephropathy"	"Sentence: Effect of converting enzyme inhibition on the course of adriamycin - induced nephropathy .
Diseases:"
2491	The effect of the converting enzyme inhibitor ( CEI ) enalapril was assessed in Munich - Wistar rats with established adriamycin nephrosis .	O O O O O O O O O O O O O O O O O O O O O B O	['nephrosis']	1	3	"Sentence: The effect of the converting enzyme inhibitor ( CEI ) enalapril was assessed in Munich - Wistar rats with established adriamycin nephrosis .
Diseases: nephrosis"	"Sentence: The effect of the converting enzyme inhibitor ( CEI ) enalapril was assessed in Munich - Wistar rats with established adriamycin nephrosis .
Diseases:"
2492	Rats were given a single dose of adriamycin and one month later divided into four groups matched for albuminuria , blood pressure , and plasma albumin concentration .	O O O O O O O O O O O O O O O O O O B O O O O O O O O O	['albuminuria']	1	3	"Sentence: Rats were given a single dose of adriamycin and one month later divided into four groups matched for albuminuria , blood pressure , and plasma albumin concentration .
Diseases: albuminuria"	"Sentence: Rats were given a single dose of adriamycin and one month later divided into four groups matched for albuminuria , blood pressure , and plasma albumin concentration .
Diseases:"
2493	Groups 1 and 3 remained untreated while groups 2 and 4 received enalapril .	O O O O O O O O O O O O O O	[]	0	0	"Sentence: Groups 1 and 3 remained untreated while groups 2 and 4 received enalapril .
Diseases: "	"Sentence: Groups 1 and 3 remained untreated while groups 2 and 4 received enalapril .
Diseases:"
2494	Groups 1 and 2 underwent micropuncture studies after 10 days .	O O O O O O O O O O O	[]	0	0	"Sentence: Groups 1 and 2 underwent micropuncture studies after 10 days .
Diseases: "	"Sentence: Groups 1 and 2 underwent micropuncture studies after 10 days .
Diseases:"
2495	These short - term studies showed that enalapril reduced arterial blood pressure ( 101 + / - 2 vs . 124 + / -	O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: These short - term studies showed that enalapril reduced arterial blood pressure ( 101 + / - 2 vs . 124 + / -
Diseases: "	"Sentence: These short - term studies showed that enalapril reduced arterial blood pressure ( 101 + / - 2 vs . 124 + / -
Diseases:"
2496	3 mm Hg , group 2 vs . 1 , P less than 0 . 05 ) and glomerular capillary pressure ( 54 + / -	O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: 3 mm Hg , group 2 vs . 1 , P less than 0 . 05 ) and glomerular capillary pressure ( 54 + / -
Diseases: "	"Sentence: 3 mm Hg , group 2 vs . 1 , P less than 0 . 05 ) and glomerular capillary pressure ( 54 + / -
Diseases:"
2497	1 vs . 61 + / -	O O O O O O O	[]	0	0	"Sentence: 1 vs . 61 + / -
Diseases: "	"Sentence: 1 vs . 61 + / -
Diseases:"
2498	2 mm	O O	[]	0	0	"Sentence: 2 mm
Diseases: "	"Sentence: 2 mm
Diseases:"
2499	Hg , P less than 0 . 05 ) without reducing albuminuria ( 617 + / -	O O O O O O O O O O O B O O O O O	['albuminuria']	1	3	"Sentence: Hg , P less than 0 . 05 ) without reducing albuminuria ( 617 + / -
Diseases: albuminuria"	"Sentence: Hg , P less than 0 . 05 ) without reducing albuminuria ( 617 + / -
Diseases:"
2500	50 vs . 570 + / -	O O O O O O O	[]	0	0	"Sentence: 50 vs . 570 + / -
Diseases: "	"Sentence: 50 vs . 570 + / -
Diseases:"
2501	47 mg / day ) or GFR ( 1 . 03 + / -	O O O O O O O O O O O O O O	[]	0	0	"Sentence: 47 mg / day ) or GFR ( 1 . 03 + / -
Diseases: "	"Sentence: 47 mg / day ) or GFR ( 1 . 03 + / -
Diseases:"
2502	0 . 04 vs . 1 . 04 + / - 0 . 11 ml / min ) .	O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: 0 . 04 vs . 1 . 04 + / - 0 . 11 ml / min ) .
Diseases: "	"Sentence: 0 . 04 vs . 1 . 04 + / - 0 . 11 ml / min ) .
Diseases:"
2503	Groups 3 and 4 were studied at four and at six months to assess the effect of enalapril on progression of renal injury in adriamycin nephrosis .	O O O O O O O O O O O O O O O O O O O O O B I O O B O	['renal injury', 'nephrosis']	2	7	"Sentence: Groups 3 and 4 were studied at four and at six months to assess the effect of enalapril on progression of renal injury in adriamycin nephrosis .
Diseases: renal injury, nephrosis"	"Sentence: Groups 3 and 4 were studied at four and at six months to assess the effect of enalapril on progression of renal injury in adriamycin nephrosis .
Diseases:"
2504	Chronic enalapril treatment reduced blood pressure without reducing albuminuria in group 4 .	O O O O O O O O B O O O O	['albuminuria']	1	3	"Sentence: Chronic enalapril treatment reduced blood pressure without reducing albuminuria in group 4 .
Diseases: albuminuria"	"Sentence: Chronic enalapril treatment reduced blood pressure without reducing albuminuria in group 4 .
Diseases:"
2505	Untreated group 3 rats exhibited a progressive reduction in GFR ( 0 . 35 + / - 0 . 08 ml / min at 4 months , 0 . 27 + / - 0 . 07 ml / min at 6 months ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Untreated group 3 rats exhibited a progressive reduction in GFR ( 0 . 35 + / - 0 . 08 ml / min at 4 months , 0 . 27 + / - 0 . 07 ml / min at 6 months ) .
Diseases: "	"Sentence: Untreated group 3 rats exhibited a progressive reduction in GFR ( 0 . 35 + / - 0 . 08 ml / min at 4 months , 0 . 27 + / - 0 . 07 ml / min at 6 months ) .
Diseases:"
2506	Enalapril treatment blunted but did not prevent reduction in GFR in group 4 ( 0 . 86 + / - 0 . 15 ml / min at 4 months , 0 . 69 + / -	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Enalapril treatment blunted but did not prevent reduction in GFR in group 4 ( 0 . 86 + / - 0 . 15 ml / min at 4 months , 0 . 69 + / -
Diseases: "	"Sentence: Enalapril treatment blunted but did not prevent reduction in GFR in group 4 ( 0 . 86 + / - 0 . 15 ml / min at 4 months , 0 . 69 + / -
Diseases:"
2507	0 . 13 ml / min at 6 months , both P less than 0 . 05 vs . group 3 ) .	O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: 0 . 13 ml / min at 6 months , both P less than 0 . 05 vs . group 3 ) .
Diseases: "	"Sentence: 0 . 13 ml / min at 6 months , both P less than 0 . 05 vs . group 3 ) .
Diseases:"
2508	Reduction in GFR was associated with the development of glomerular sclerosis in both treated and untreated rats . ( ABSTRACT TRUNCATED AT 250 WORDS )	O O O O O O O O O B I O O O O O O O O O O O O O O	['glomerular sclerosis']	1	3	"Sentence: Reduction in GFR was associated with the development of glomerular sclerosis in both treated and untreated rats . ( ABSTRACT TRUNCATED AT 250 WORDS )
Diseases: glomerular sclerosis"	"Sentence: Reduction in GFR was associated with the development of glomerular sclerosis in both treated and untreated rats . ( ABSTRACT TRUNCATED AT 250 WORDS )
Diseases:"
2509	Butyrylcholinesterase gene mutations in patients with prolonged apnea after succinylcholine for electroconvulsive therapy .	O O O O O O O B O O O O O O	['apnea']	1	2	"Sentence: Butyrylcholinesterase gene mutations in patients with prolonged apnea after succinylcholine for electroconvulsive therapy .
Diseases: apnea"	"Sentence: Butyrylcholinesterase gene mutations in patients with prolonged apnea after succinylcholine for electroconvulsive therapy .
Diseases:"
2510	BACKGROUND : patients undergoing electroconvulsive therapy ( ECT ) often receive succinylcholine as part of the anesthetic procedure .	O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: BACKGROUND : patients undergoing electroconvulsive therapy ( ECT ) often receive succinylcholine as part of the anesthetic procedure .
Diseases: "	"Sentence: BACKGROUND : patients undergoing electroconvulsive therapy ( ECT ) often receive succinylcholine as part of the anesthetic procedure .
Diseases:"
2511	The duration of action may be prolonged in patients with genetic variants of the butyrylcholinesterase enzyme ( BChE ) , the most common being the K - and the A - variants .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The duration of action may be prolonged in patients with genetic variants of the butyrylcholinesterase enzyme ( BChE ) , the most common being the K - and the A - variants .
Diseases: "	"Sentence: The duration of action may be prolonged in patients with genetic variants of the butyrylcholinesterase enzyme ( BChE ) , the most common being the K - and the A - variants .
Diseases:"
2512	The aim of the study was to assess the clinical significance of genetic variants in butyrylcholinesterase gene ( BCHE ) in patients with a suspected prolonged duration of action of succinylcholine after ECT .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The aim of the study was to assess the clinical significance of genetic variants in butyrylcholinesterase gene ( BCHE ) in patients with a suspected prolonged duration of action of succinylcholine after ECT .
Diseases: "	"Sentence: The aim of the study was to assess the clinical significance of genetic variants in butyrylcholinesterase gene ( BCHE ) in patients with a suspected prolonged duration of action of succinylcholine after ECT .
Diseases:"
2513	METHODS : a total of 13 patients were referred to the Danish Cholinesterase Research Unit after ECT during 38 months .	O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: METHODS : a total of 13 patients were referred to the Danish Cholinesterase Research Unit after ECT during 38 months .
Diseases: "	"Sentence: METHODS : a total of 13 patients were referred to the Danish Cholinesterase Research Unit after ECT during 38 months .
Diseases:"
2514	We determined the BChE activity and the BCHE genotype using molecular genetic methods , the duration of apnea , time to sufficient spontaneous ventilation and whether neuromuscular monitoring was used .	O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O	['apnea']	1	2	"Sentence: We determined the BChE activity and the BCHE genotype using molecular genetic methods , the duration of apnea , time to sufficient spontaneous ventilation and whether neuromuscular monitoring was used .
Diseases: apnea"	"Sentence: We determined the BChE activity and the BCHE genotype using molecular genetic methods , the duration of apnea , time to sufficient spontaneous ventilation and whether neuromuscular monitoring was used .
Diseases:"
2515	The duration of apnea was compared with published data on normal subjects .	O O O B O O O O O O O O O	['apnea']	1	2	"Sentence: The duration of apnea was compared with published data on normal subjects .
Diseases: apnea"	"Sentence: The duration of apnea was compared with published data on normal subjects .
Diseases:"
2516	RESULTS : in 11 patients , mutations were found in the BCHE gene , the K - variant being the most frequent .	O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: RESULTS : in 11 patients , mutations were found in the BCHE gene , the K - variant being the most frequent .
Diseases: "	"Sentence: RESULTS : in 11 patients , mutations were found in the BCHE gene , the K - variant being the most frequent .
Diseases:"
2517	The duration of apnea was 5 - 15 min compared with 3 - 5 . 3 min from the literature .	O O O B O O O O O O O O O O O O O O O O O	['apnea']	1	2	"Sentence: The duration of apnea was 5 - 15 min compared with 3 - 5 . 3 min from the literature .
Diseases: apnea"	"Sentence: The duration of apnea was 5 - 15 min compared with 3 - 5 . 3 min from the literature .
Diseases:"
2518	Severe distress was noted in the recovery phase in two patients .	O O O O O O O O O O O O	[]	0	0	"Sentence: Severe distress was noted in the recovery phase in two patients .
Diseases: "	"Sentence: Severe distress was noted in the recovery phase in two patients .
Diseases:"
2519	Neuromuscular monitoring was used in two patients .	O O O O O O O O	[]	0	0	"Sentence: Neuromuscular monitoring was used in two patients .
Diseases: "	"Sentence: Neuromuscular monitoring was used in two patients .
Diseases:"
2520	CONCLUSION : eleven of 13 patients with a prolonged duration of action of succinylcholine had mutations in BCHE , indicating that this is the possible reason for a prolonged period of apnea .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O	['apnea']	1	2	"Sentence: CONCLUSION : eleven of 13 patients with a prolonged duration of action of succinylcholine had mutations in BCHE , indicating that this is the possible reason for a prolonged period of apnea .
Diseases: apnea"	"Sentence: CONCLUSION : eleven of 13 patients with a prolonged duration of action of succinylcholine had mutations in BCHE , indicating that this is the possible reason for a prolonged period of apnea .
Diseases:"
2521	We recommend objective neuromuscular monitoring during the first ECT .	O O O O O O O O O O	[]	0	0	"Sentence: We recommend objective neuromuscular monitoring during the first ECT .
Diseases: "	"Sentence: We recommend objective neuromuscular monitoring during the first ECT .
Diseases:"
