,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
2270,Fragile X syndrome without CCG amplification has an FMR1 deletion .,B-Disease I-Disease I-Disease O O O O O O O O,['fragile x syndrome'],1,5,"Sentence: Fragile X syndrome without CCG amplification has an FMR1 deletion .
Diseases: fragile x syndrome","Sentence: Fragile X syndrome without CCG amplification has an FMR1 deletion .
Diseases:"
2271,"We describe a patient with typical clinical features of the fragile X syndrome , but without cytogenetic expression of the fragile X or an amplified CCG trinucleotide repeat fragment .",O O O O O O O O O O B-Disease I-Disease I-Disease O O O O O O O B-Disease I-Disease O O O O O O O O,"['fragile x syndrome', 'fragile x']",2,8,"Sentence: We describe a patient with typical clinical features of the fragile X syndrome , but without cytogenetic expression of the fragile X or an amplified CCG trinucleotide repeat fragment .
Diseases: fragile x syndrome, fragile x","Sentence: We describe a patient with typical clinical features of the fragile X syndrome , but without cytogenetic expression of the fragile X or an amplified CCG trinucleotide repeat fragment .
Diseases:"
2272,"The patient has a previously uncharacterized submicroscopic deletion encompassing the CCG repeat , the entire FMR1 gene and about 2 .",O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The patient has a previously uncharacterized submicroscopic deletion encompassing the CCG repeat , the entire FMR1 gene and about 2 .
Diseases: ","Sentence: The patient has a previously uncharacterized submicroscopic deletion encompassing the CCG repeat , the entire FMR1 gene and about 2 .
Diseases:"
2273,5 megabases of flanking sequences .,O O O O O O,[],0,0,"Sentence: 5 megabases of flanking sequences .
Diseases: ","Sentence: 5 megabases of flanking sequences .
Diseases:"
2274,"This finding confirms that the fragile X phenotype can exist , without amplification of the CCG repeat or cytogenetic expression of the fragile X , and that fragile X syndrome is a genetically homogeneous disorder involving FMR1 .",O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O B-Disease I-Disease O O O B-Disease I-Disease I-Disease O O O O O O O O,"['fragile x syndrome', 'fragile x']",2,8,"Sentence: This finding confirms that the fragile X phenotype can exist , without amplification of the CCG repeat or cytogenetic expression of the fragile X , and that fragile X syndrome is a genetically homogeneous disorder involving FMR1 .
Diseases: fragile x syndrome, fragile x","Sentence: This finding confirms that the fragile X phenotype can exist , without amplification of the CCG repeat or cytogenetic expression of the fragile X , and that fragile X syndrome is a genetically homogeneous disorder involving FMR1 .
Diseases:"
2275,We also found random X - inactivation in the mother of the patient who was shown to be a carrier of this deletion .,O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We also found random X - inactivation in the mother of the patient who was shown to be a carrier of this deletion .
Diseases: ","Sentence: We also found random X - inactivation in the mother of the patient who was shown to be a carrier of this deletion .
Diseases:"
2276,Cloning of the Huntington disease region in yeast artificial chromosomes .,O O O B-Disease I-Disease O O O O O O,['huntington disease'],1,4,"Sentence: Cloning of the Huntington disease region in yeast artificial chromosomes .
Diseases: huntington disease","Sentence: Cloning of the Huntington disease region in yeast artificial chromosomes .
Diseases:"
2277,The gene responsible for Huntington disease has been localized to a 2 .,O O O O B-Disease I-Disease O O O O O O O,['huntington disease'],1,4,"Sentence: The gene responsible for Huntington disease has been localized to a 2 .
Diseases: huntington disease","Sentence: The gene responsible for Huntington disease has been localized to a 2 .
Diseases:"
2278,5 million base pair ( Mb ) region between the loci D4S10 and D4S168 on the short arm of chromosome 4 .,O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: 5 million base pair ( Mb ) region between the loci D4S10 and D4S168 on the short arm of chromosome 4 .
Diseases: ","Sentence: 5 million base pair ( Mb ) region between the loci D4S10 and D4S168 on the short arm of chromosome 4 .
Diseases:"
2279,"As part of a strategy to clone the HD gene on the basis of its chromosomal location , we isolated genomic DNA from the HD region as a set of overlapping yeast artificial chromosome ( YAC ) clones .",O O O O O O O O B-Disease O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O,['hd'],1,1,"Sentence: As part of a strategy to clone the HD gene on the basis of its chromosomal location , we isolated genomic DNA from the HD region as a set of overlapping yeast artificial chromosome ( YAC ) clones .
Diseases: hd","Sentence: As part of a strategy to clone the HD gene on the basis of its chromosomal location , we isolated genomic DNA from the HD region as a set of overlapping yeast artificial chromosome ( YAC ) clones .
Diseases:"
2280,Twenty - eight YAC clones were identified by screening human YAC libraries with twelve PCR - based sequence - tagged sites ( STSs ) from the region .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Twenty - eight YAC clones were identified by screening human YAC libraries with twelve PCR - based sequence - tagged sites ( STSs ) from the region .
Diseases: ","Sentence: Twenty - eight YAC clones were identified by screening human YAC libraries with twelve PCR - based sequence - tagged sites ( STSs ) from the region .
Diseases:"
2281,"We assembled the YAC clones into overlapping sets by hybridizing them to a large number of DNA probes from the HD region , including the STSs .",O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O,['hd'],1,1,"Sentence: We assembled the YAC clones into overlapping sets by hybridizing them to a large number of DNA probes from the HD region , including the STSs .
Diseases: hd","Sentence: We assembled the YAC clones into overlapping sets by hybridizing them to a large number of DNA probes from the HD region , including the STSs .
Diseases:"
2282,"In addition , we isolated the ends of the human DNA inserts of most of the YAC clones to assist in the construction of the contig .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In addition , we isolated the ends of the human DNA inserts of most of the YAC clones to assist in the construction of the contig .
Diseases: ","Sentence: In addition , we isolated the ends of the human DNA inserts of most of the YAC clones to assist in the construction of the contig .
Diseases:"
2283,"Although almost half of the YACs appear to contain chimeric inserts and several contain internal deletions or other rearrangements , we were able to obtain over 2 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Although almost half of the YACs appear to contain chimeric inserts and several contain internal deletions or other rearrangements , we were able to obtain over 2 .
Diseases: ","Sentence: Although almost half of the YACs appear to contain chimeric inserts and several contain internal deletions or other rearrangements , we were able to obtain over 2 .
Diseases:"
2284,"2 Mb of the HD region in YACs , including one continuous segment of 2 .",O O O O B-Disease O O O O O O O O O O O,['hd'],1,1,"Sentence: 2 Mb of the HD region in YACs , including one continuous segment of 2 .
Diseases: hd","Sentence: 2 Mb of the HD region in YACs , including one continuous segment of 2 .
Diseases:"
2285,0 Mb covering the region that most likely contains the HD gene .,O O O O O O O O O O B-Disease O O,['hd'],1,1,"Sentence: 0 Mb covering the region that most likely contains the HD gene .
Diseases: hd","Sentence: 0 Mb covering the region that most likely contains the HD gene .
Diseases:"
2286,Ten of the twenty eight YAC clones comprise a minimal set spanning the 2 .,O O O O O O O O O O O O O O O,[],0,0,"Sentence: Ten of the twenty eight YAC clones comprise a minimal set spanning the 2 .
Diseases: ","Sentence: Ten of the twenty eight YAC clones comprise a minimal set spanning the 2 .
Diseases:"
2287,2 Mb .,O O O,[],0,0,"Sentence: 2 Mb .
Diseases: ","Sentence: 2 Mb .
Diseases:"
2288,These clones provide reagents for the complete characterization of this region of the genome and for the eventual isolation of the HD gene .,O O O O O O O O O O O O O O O O O O O O O B-Disease O O,['hd'],1,1,"Sentence: These clones provide reagents for the complete characterization of this region of the genome and for the eventual isolation of the HD gene .
Diseases: hd","Sentence: These clones provide reagents for the complete characterization of this region of the genome and for the eventual isolation of the HD gene .
Diseases:"
2289,Characterization of a YAC containing part or all of the Norrie disease locus .,O O O O O O O O O O B-Disease I-Disease O O,['norrie disease'],1,3,"Sentence: Characterization of a YAC containing part or all of the Norrie disease locus .
Diseases: norrie disease","Sentence: Characterization of a YAC containing part or all of the Norrie disease locus .
Diseases:"
2290,It has been shown from pulsed - field gel electrophoresis ( PFGE ) that the monoamine oxidase genes A and B ( MAOA & MAOB ) and DXS7 loci are physically very close .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: It has been shown from pulsed - field gel electrophoresis ( PFGE ) that the monoamine oxidase genes A and B ( MAOA & MAOB ) and DXS7 loci are physically very close .
Diseases: ","Sentence: It has been shown from pulsed - field gel electrophoresis ( PFGE ) that the monoamine oxidase genes A and B ( MAOA & MAOB ) and DXS7 loci are physically very close .
Diseases:"
2291,We have therefore extended studies on their relationship through the characterisation of a 650 kb YAC isolated using L1 .,O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We have therefore extended studies on their relationship through the characterisation of a 650 kb YAC isolated using L1 .
Diseases: ","Sentence: We have therefore extended studies on their relationship through the characterisation of a 650 kb YAC isolated using L1 .
Diseases:"
2292,28 ( recognising the DXS7 locus ) as a probe .,O O O O O O O O O O O,[],0,0,"Sentence: 28 ( recognising the DXS7 locus ) as a probe .
Diseases: ","Sentence: 28 ( recognising the DXS7 locus ) as a probe .
Diseases:"
2293,Restriction mapping of the YAC indicates that it contains both MAOA and MAOB genes in addition to the DXS7 locus .,O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Restriction mapping of the YAC indicates that it contains both MAOA and MAOB genes in addition to the DXS7 locus .
Diseases: ","Sentence: Restriction mapping of the YAC indicates that it contains both MAOA and MAOB genes in addition to the DXS7 locus .
Diseases:"
2294,The map derived from the YL1 .,O O O O O O O,[],0,0,"Sentence: The map derived from the YL1 .
Diseases: ","Sentence: The map derived from the YL1 .
Diseases:"
2295,28 - YAC is compatible both with the map from an independently derived YAC carrying MAOA and B genes and with the long range genomic map for the region .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: 28 - YAC is compatible both with the map from an independently derived YAC carrying MAOA and B genes and with the long range genomic map for the region .
Diseases: ","Sentence: 28 - YAC is compatible both with the map from an independently derived YAC carrying MAOA and B genes and with the long range genomic map for the region .
Diseases:"
2296,A series of subclones prepared from a phage library ( lambda DASH II ) of the YAC have been characterised and have been employed to determine the end point of the deletion of a Norrie disease ( NDP ) patient who has been shown to lack both DXS7 and MAO coding sequences .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O,"['ndp', 'norrie disease']",2,6,"Sentence: A series of subclones prepared from a phage library ( lambda DASH II ) of the YAC have been characterised and have been employed to determine the end point of the deletion of a Norrie disease ( NDP ) patient who has been shown to lack both DXS7 and MAO coding sequences .
Diseases: ndp, norrie disease","Sentence: A series of subclones prepared from a phage library ( lambda DASH II ) of the YAC have been characterised and have been employed to determine the end point of the deletion of a Norrie disease ( NDP ) patient who has been shown to lack both DXS7 and MAO coding sequences .
Diseases:"
2297,The pattern of retention of subclones in the deletion patient place the end point of the deletion within 30 - 130 kb of the proximal end of the YAC .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The pattern of retention of subclones in the deletion patient place the end point of the deletion within 30 - 130 kb of the proximal end of the YAC .
Diseases: ","Sentence: The pattern of retention of subclones in the deletion patient place the end point of the deletion within 30 - 130 kb of the proximal end of the YAC .
Diseases:"
2298,"By combining the data with established recombination analysis , we provide evidence that all or part of the NDP lies in the interval of approximately 250kb within the YAC .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: By combining the data with established recombination analysis , we provide evidence that all or part of the NDP lies in the interval of approximately 250kb within the YAC .
Diseases: ","Sentence: By combining the data with established recombination analysis , we provide evidence that all or part of the NDP lies in the interval of approximately 250kb within the YAC .
Diseases:"
2299,Both mutations in G6PD A - are necessary to produce the G6PD deficient phenotype .,O O O O O O O O O O O B-Disease I-Disease O O,['g6pd deficient'],1,4,"Sentence: Both mutations in G6PD A - are necessary to produce the G6PD deficient phenotype .
Diseases: g6pd deficient","Sentence: Both mutations in G6PD A - are necessary to produce the G6PD deficient phenotype .
Diseases:"
2300,"The high prevalence of glucose 6 - phosphate dehydrogenase ( G6PD ) deficiency in African populations is due almost entirely to the enzyme variant A - , which differs from the wild - type G6PD B by two amino acid replacements , 68 Val - - > Met and 126 Asn - - > Asp .",O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,['glucose 6 - phosphate dehydrogenase ( g6pd ) deficiency'],1,15,"Sentence: The high prevalence of glucose 6 - phosphate dehydrogenase ( G6PD ) deficiency in African populations is due almost entirely to the enzyme variant A - , which differs from the wild - type G6PD B by two amino acid replacements , 68 Val - - > Met and 126 Asn - - > Asp .
Diseases: glucose 6 - phosphate dehydrogenase ( g6pd ) deficiency","Sentence: The high prevalence of glucose 6 - phosphate dehydrogenase ( G6PD ) deficiency in African populations is due almost entirely to the enzyme variant A - , which differs from the wild - type G6PD B by two amino acid replacements , 68 Val - - > Met and 126 Asn - - > Asp .
Diseases:"
2301,The non - deficient polymorphic variant G6PD A contains only the mutation 126 Asn - - > Asp .,O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The non - deficient polymorphic variant G6PD A contains only the mutation 126 Asn - - > Asp .
Diseases: ","Sentence: The non - deficient polymorphic variant G6PD A contains only the mutation 126 Asn - - > Asp .
Diseases:"
2302,The frequencies of the G6PD A and of the G6PD A - genes in parts of Africa are both about 0 .,O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The frequencies of the G6PD A and of the G6PD A - genes in parts of Africa are both about 0 .
Diseases: ","Sentence: The frequencies of the G6PD A and of the G6PD A - genes in parts of Africa are both about 0 .
Diseases:"
2303,2 .,O O,[],0,0,"Sentence: 2 .
Diseases: ","Sentence: 2 .
Diseases:"
2304,The 68 Val - - > Met mutation has not been found in a B background .,O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The 68 Val - - > Met mutation has not been found in a B background .
Diseases: ","Sentence: The 68 Val - - > Met mutation has not been found in a B background .
Diseases:"
2305,"This could be because the 68 Val - - > Met mutation happened to arise in an A gene in the first instance , or because the 68 Val - - > Met mutation alone is not sufficient to cause G6PD deficiency .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O,['g6pd deficiency'],1,4,"Sentence: This could be because the 68 Val - - > Met mutation happened to arise in an A gene in the first instance , or because the 68 Val - - > Met mutation alone is not sufficient to cause G6PD deficiency .
Diseases: g6pd deficiency","Sentence: This could be because the 68 Val - - > Met mutation happened to arise in an A gene in the first instance , or because the 68 Val - - > Met mutation alone is not sufficient to cause G6PD deficiency .
Diseases:"
2306,"We have approached this question by producing G6PD B , A , A - , and G6PD 68 Val - - > Met in a bacterial expression system and analysing their biochemical properties .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We have approached this question by producing G6PD B , A , A - , and G6PD 68 Val - - > Met in a bacterial expression system and analysing their biochemical properties .
Diseases: ","Sentence: We have approached this question by producing G6PD B , A , A - , and G6PD 68 Val - - > Met in a bacterial expression system and analysing their biochemical properties .
Diseases:"
2307,With each single mutation we found a slight decrease in both the specific activity and the yield of enzyme when compared to G6PD B .,O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: With each single mutation we found a slight decrease in both the specific activity and the yield of enzyme when compared to G6PD B .
Diseases: ","Sentence: With each single mutation we found a slight decrease in both the specific activity and the yield of enzyme when compared to G6PD B .
Diseases:"
2308,"When both mutations were introduced together , there was a roughly additive effect on specific activity , but a much more drastic effect on enzyme yield ( 4 % of normal ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: When both mutations were introduced together , there was a roughly additive effect on specific activity , but a much more drastic effect on enzyme yield ( 4 % of normal ) .
Diseases: ","Sentence: When both mutations were introduced together , there was a roughly additive effect on specific activity , but a much more drastic effect on enzyme yield ( 4 % of normal ) .
Diseases:"
2309,"This synergistic effect was also demonstrated on thermal stability , especially at low NADP concentrations .",O O O O O O O O O O O O O O O O,[],0,0,"Sentence: This synergistic effect was also demonstrated on thermal stability , especially at low NADP concentrations .
Diseases: ","Sentence: This synergistic effect was also demonstrated on thermal stability , especially at low NADP concentrations .
Diseases:"
2310,Comparable results were produced when the replacement 119 Gln - - > Glu was studied instead of 126 Asn - - > Asp .,O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Comparable results were produced when the replacement 119 Gln - - > Glu was studied instead of 126 Asn - - > Asp .
Diseases: ","Sentence: Comparable results were produced when the replacement 119 Gln - - > Glu was studied instead of 126 Asn - - > Asp .
Diseases:"
2311,We infer that the coexistence of the two mutations is responsible for enzyme deficiency in G6PD A - because they act synergistically in causing instability of the enzyme .,O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O,['enzyme deficiency in g6pd'],1,7,"Sentence: We infer that the coexistence of the two mutations is responsible for enzyme deficiency in G6PD A - because they act synergistically in causing instability of the enzyme .
Diseases: enzyme deficiency in g6pd","Sentence: We infer that the coexistence of the two mutations is responsible for enzyme deficiency in G6PD A - because they act synergistically in causing instability of the enzyme .
Diseases:"
2312,"Small nuclear ribonucleoprotein polypeptide N ( SNRPN ) , an expressed gene in the Prader - Willi syndrome critical region .",O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O,['prader - willi syndrome'],1,6,"Sentence: Small nuclear ribonucleoprotein polypeptide N ( SNRPN ) , an expressed gene in the Prader - Willi syndrome critical region .
Diseases: prader - willi syndrome","Sentence: Small nuclear ribonucleoprotein polypeptide N ( SNRPN ) , an expressed gene in the Prader - Willi syndrome critical region .
Diseases:"
2313,Prader - Willi syndrome ( PWS ) is associated with paternally derived chromosomal deletions in region 15q11 - 13 or with maternal disomy for chromosome 15 .,B-Disease I-Disease I-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O,"['maternal disomy for chromosome 15', 'prader - willi syndrome', 'pws']",3,17,"Sentence: Prader - Willi syndrome ( PWS ) is associated with paternally derived chromosomal deletions in region 15q11 - 13 or with maternal disomy for chromosome 15 .
Diseases: maternal disomy for chromosome 15, prader - willi syndrome, pws","Sentence: Prader - Willi syndrome ( PWS ) is associated with paternally derived chromosomal deletions in region 15q11 - 13 or with maternal disomy for chromosome 15 .
Diseases:"
2314,"Therefore , loss of the expressed paternal alleles of maternally imprinted genes must be responsible for the PWS phenotype .",O O O O O O O O O O O O O O O O O B-Disease O O,['pws'],1,2,"Sentence: Therefore , loss of the expressed paternal alleles of maternally imprinted genes must be responsible for the PWS phenotype .
Diseases: pws","Sentence: Therefore , loss of the expressed paternal alleles of maternally imprinted genes must be responsible for the PWS phenotype .
Diseases:"
2315,We have mapped the gene encoding the small nuclear RNA associated polypeptide SmN ( SNRPN ) to human chromosome 15q12 and a processed pseudogene SNRPNP1 to chromosome region 6pter - p21 .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We have mapped the gene encoding the small nuclear RNA associated polypeptide SmN ( SNRPN ) to human chromosome 15q12 and a processed pseudogene SNRPNP1 to chromosome region 6pter - p21 .
Diseases: ","Sentence: We have mapped the gene encoding the small nuclear RNA associated polypeptide SmN ( SNRPN ) to human chromosome 15q12 and a processed pseudogene SNRPNP1 to chromosome region 6pter - p21 .
Diseases:"
2316,"Furthermore , SNRPN was mapped to the minimal deletion interval that is critical for PWS .",O O O O O O O O O O O O O O B-Disease O,['pws'],1,2,"Sentence: Furthermore , SNRPN was mapped to the minimal deletion interval that is critical for PWS .
Diseases: pws","Sentence: Furthermore , SNRPN was mapped to the minimal deletion interval that is critical for PWS .
Diseases:"
2317,The fact that the mouse Snrpn gene is maternally imprinted in brain suggests that loss of the paternally derived SNRPN allele may be involved in the PWS phenotype . .,O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O,['pws'],1,2,"Sentence: The fact that the mouse Snrpn gene is maternally imprinted in brain suggests that loss of the paternally derived SNRPN allele may be involved in the PWS phenotype . .
Diseases: pws","Sentence: The fact that the mouse Snrpn gene is maternally imprinted in brain suggests that loss of the paternally derived SNRPN allele may be involved in the PWS phenotype . .
Diseases:"
2318,The presence of two different infantile Tay - Sachs disease mutations in a Cajun population .,O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O,['tay - sachs disease'],1,7,"Sentence: The presence of two different infantile Tay - Sachs disease mutations in a Cajun population .
Diseases: tay - sachs disease","Sentence: The presence of two different infantile Tay - Sachs disease mutations in a Cajun population .
Diseases:"
2319,A study was undertaken to characterize the mutation ( s ) responsible for Tay - Sachs disease ( TSD ) in a Cajun population in southwest Louisiana and to identify the origins of these mutations .,O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O O O,"['tsd', 'tay - sachs disease']",2,10,"Sentence: A study was undertaken to characterize the mutation ( s ) responsible for Tay - Sachs disease ( TSD ) in a Cajun population in southwest Louisiana and to identify the origins of these mutations .
Diseases: tsd, tay - sachs disease","Sentence: A study was undertaken to characterize the mutation ( s ) responsible for Tay - Sachs disease ( TSD ) in a Cajun population in southwest Louisiana and to identify the origins of these mutations .
Diseases:"
2320,Eleven of 12 infantile TSD alleles examined in six families had the beta - hexosaminidase A ( Hex A ) alpha - subunit exon 11 insertion mutation that is present in approximately 70 % of Ashkenazi Jewish TSD heterozygotes .,O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O,['tsd'],1,2,"Sentence: Eleven of 12 infantile TSD alleles examined in six families had the beta - hexosaminidase A ( Hex A ) alpha - subunit exon 11 insertion mutation that is present in approximately 70 % of Ashkenazi Jewish TSD heterozygotes .
Diseases: tsd","Sentence: Eleven of 12 infantile TSD alleles examined in six families had the beta - hexosaminidase A ( Hex A ) alpha - subunit exon 11 insertion mutation that is present in approximately 70 % of Ashkenazi Jewish TSD heterozygotes .
Diseases:"
2321,The mutation in the remaining allele was a single - base transition in the donor splice site of the alpha - subunit intron 9 .,O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The mutation in the remaining allele was a single - base transition in the donor splice site of the alpha - subunit intron 9 .
Diseases: ","Sentence: The mutation in the remaining allele was a single - base transition in the donor splice site of the alpha - subunit intron 9 .
Diseases:"
2322,"To determine the origins of these two mutations in the Cajun population , the TSD carrier status was enzymatically determined for 90 members of four of the six families , and extensive pedigrees were constructed for all carriers .",O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O,['tsd'],1,2,"Sentence: To determine the origins of these two mutations in the Cajun population , the TSD carrier status was enzymatically determined for 90 members of four of the six families , and extensive pedigrees were constructed for all carriers .
Diseases: tsd","Sentence: To determine the origins of these two mutations in the Cajun population , the TSD carrier status was enzymatically determined for 90 members of four of the six families , and extensive pedigrees were constructed for all carriers .
Diseases:"
2323,A single ancestral couple from France was found to be common to most of the carriers of the exon 11 insertion .,O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: A single ancestral couple from France was found to be common to most of the carriers of the exon 11 insertion .
Diseases: ","Sentence: A single ancestral couple from France was found to be common to most of the carriers of the exon 11 insertion .
Diseases:"
2324,Pedigree data suggest that this mutation has been in the Cajun population since its founding over 2 centuries ago and that it may be widely distributed within the population .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Pedigree data suggest that this mutation has been in the Cajun population since its founding over 2 centuries ago and that it may be widely distributed within the population .
Diseases: ","Sentence: Pedigree data suggest that this mutation has been in the Cajun population since its founding over 2 centuries ago and that it may be widely distributed within the population .
Diseases:"
2325,"In contrast , the intron 9 mutation apparently was introduced within the last century and probably is limited to a few Louisiana families . .",O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In contrast , the intron 9 mutation apparently was introduced within the last century and probably is limited to a few Louisiana families . .
Diseases: ","Sentence: In contrast , the intron 9 mutation apparently was introduced within the last century and probably is limited to a few Louisiana families . .
Diseases:"
2326,Mutations in the candidate gene for Norrie disease .,O O O O O O B-Disease I-Disease O,['norrie disease'],1,3,"Sentence: Mutations in the candidate gene for Norrie disease .
Diseases: norrie disease","Sentence: Mutations in the candidate gene for Norrie disease .
Diseases:"
2327,"Recently , we and others have isolated a candidate gene for X linked Norrie disease ( ND ) which was found to be deleted or disrupted in several patients .",O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O B-Disease O O O O O O O O O O O O O,"['x linked norrie disease', 'nd']",2,8,"Sentence: Recently , we and others have isolated a candidate gene for X linked Norrie disease ( ND ) which was found to be deleted or disrupted in several patients .
Diseases: x linked norrie disease, nd","Sentence: Recently , we and others have isolated a candidate gene for X linked Norrie disease ( ND ) which was found to be deleted or disrupted in several patients .
Diseases:"
2328,As a prerequisite for the identification of point mutations in the ND gene we have established the exon - intron structure of this gene .,O O O O O O O O O O O B-Disease O O O O O O O O O O O O O,['nd'],1,1,"Sentence: As a prerequisite for the identification of point mutations in the ND gene we have established the exon - intron structure of this gene .
Diseases: nd","Sentence: As a prerequisite for the identification of point mutations in the ND gene we have established the exon - intron structure of this gene .
Diseases:"
2329,"In 17 unrelated patients and 15 controls , PCR products derived from the promoter region , exons 1 and 2 as well as the coding part of exon 3 were analysed with the single strand conformation polymorphism ( SSCP ) technique .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In 17 unrelated patients and 15 controls , PCR products derived from the promoter region , exons 1 and 2 as well as the coding part of exon 3 were analysed with the single strand conformation polymorphism ( SSCP ) technique .
Diseases: ","Sentence: In 17 unrelated patients and 15 controls , PCR products derived from the promoter region , exons 1 and 2 as well as the coding part of exon 3 were analysed with the single strand conformation polymorphism ( SSCP ) technique .
Diseases:"
2330,In 12 patients altered PCR fragments were detected which were studied in detail by direct sequencing .,O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In 12 patients altered PCR fragments were detected which were studied in detail by direct sequencing .
Diseases: ","Sentence: In 12 patients altered PCR fragments were detected which were studied in detail by direct sequencing .
Diseases:"
2331,"Eleven different mutations were found , and all but one are likely to give rise to significant structural changes in the predicted protein .",O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Eleven different mutations were found , and all but one are likely to give rise to significant structural changes in the predicted protein .
Diseases: ","Sentence: Eleven different mutations were found , and all but one are likely to give rise to significant structural changes in the predicted protein .
Diseases:"
2332,"These findings , and the absence of functionally relevant base changes in healthy controls , emphasize the causal role of this candidate gene in Norrie disease and pave the way for reliable diagnosis and carrier detection . .",O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O,['norrie disease'],1,3,"Sentence: These findings , and the absence of functionally relevant base changes in healthy controls , emphasize the causal role of this candidate gene in Norrie disease and pave the way for reliable diagnosis and carrier detection . .
Diseases: norrie disease","Sentence: These findings , and the absence of functionally relevant base changes in healthy controls , emphasize the causal role of this candidate gene in Norrie disease and pave the way for reliable diagnosis and carrier detection . .
Diseases:"
2333,Detection of a nonsense mutation in the dystrophin gene by multiple SSCP .,O O O O O O O O O O O O O,[],0,0,"Sentence: Detection of a nonsense mutation in the dystrophin gene by multiple SSCP .
Diseases: ","Sentence: Detection of a nonsense mutation in the dystrophin gene by multiple SSCP .
Diseases:"
2334,A combination of multiplex PCR with the single strand conformation polymorphism ( SSCP ) technique was employed to screen for point mutations in the human dystrophin gene .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: A combination of multiplex PCR with the single strand conformation polymorphism ( SSCP ) technique was employed to screen for point mutations in the human dystrophin gene .
Diseases: ","Sentence: A combination of multiplex PCR with the single strand conformation polymorphism ( SSCP ) technique was employed to screen for point mutations in the human dystrophin gene .
Diseases:"
