,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
520,"The DPC4 gene , which is located at 18q21 , has been identified as a tumor - suppressor gene from examination of pancreatic cancers .",O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O,['pancreatic cancers'],1,5,"Sentence: The DPC4 gene , which is located at 18q21 , has been identified as a tumor - suppressor gene from examination of pancreatic cancers .
Diseases: pancreatic cancers","Sentence: The DPC4 gene , which is located at 18q21 , has been identified as a tumor - suppressor gene from examination of pancreatic cancers .
Diseases:"
521,The aim of the present study was to determine if it might also be altered in colorectal cancers .,O O O O O O O O O O O O O O O O B-Disease I-Disease O,['colorectal cancers'],1,5,"Sentence: The aim of the present study was to determine if it might also be altered in colorectal cancers .
Diseases: colorectal cancers","Sentence: The aim of the present study was to determine if it might also be altered in colorectal cancers .
Diseases:"
522,"METHODS Mutation analyses of the DPC4 gene were performed on complementary DNA samples from 31 primary colorectal cancer specimens using a combination of polymerase chain reaction , single - strand conformation polymorphism , and DNA sequencing .",O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O,['colorectal cancer'],1,5,"Sentence: METHODS Mutation analyses of the DPC4 gene were performed on complementary DNA samples from 31 primary colorectal cancer specimens using a combination of polymerase chain reaction , single - strand conformation polymorphism , and DNA sequencing .
Diseases: colorectal cancer","Sentence: METHODS Mutation analyses of the DPC4 gene were performed on complementary DNA samples from 31 primary colorectal cancer specimens using a combination of polymerase chain reaction , single - strand conformation polymorphism , and DNA sequencing .
Diseases:"
523,RESULTS Four missense mutations producing amino acid substitutions and a somatic 12 - base pair deletion in the coding region of the DPC4 gene were detected in the 31 cancers ( 16 % ; 5 of 31 ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O,['cancers'],1,2,"Sentence: RESULTS Four missense mutations producing amino acid substitutions and a somatic 12 - base pair deletion in the coding region of the DPC4 gene were detected in the 31 cancers ( 16 % ; 5 of 31 ) .
Diseases: cancers","Sentence: RESULTS Four missense mutations producing amino acid substitutions and a somatic 12 - base pair deletion in the coding region of the DPC4 gene were detected in the 31 cancers ( 16 % ; 5 of 31 ) .
Diseases:"
524,"CONCLUSIONS The DPC4 gene may play a role as a tumor - suppressor gene in a fraction of colorectal cancers ; however , while allelic loss at 18q21 is very often seen in colorectal cancers , only a minority show DPC4 mutations , suggesting that there might be another tumor - suppressor gene in this chromosome region . .",O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O,['colorectal cancers'],1,5,"Sentence: CONCLUSIONS The DPC4 gene may play a role as a tumor - suppressor gene in a fraction of colorectal cancers ; however , while allelic loss at 18q21 is very often seen in colorectal cancers , only a minority show DPC4 mutations , suggesting that there might be another tumor - suppressor gene in this chromosome region . .
Diseases: colorectal cancers","Sentence: CONCLUSIONS The DPC4 gene may play a role as a tumor - suppressor gene in a fraction of colorectal cancers ; however , while allelic loss at 18q21 is very often seen in colorectal cancers , only a minority show DPC4 mutations , suggesting that there might be another tumor - suppressor gene in this chromosome region . .
Diseases:"
525,Pleiotropic defects in ataxia - telangiectasia protein - deficient mice .,O O O B-Disease I-Disease I-Disease O O O O O,['ataxia - telangiectasia'],1,9,"Sentence: Pleiotropic defects in ataxia - telangiectasia protein - deficient mice .
Diseases: ataxia - telangiectasia","Sentence: Pleiotropic defects in ataxia - telangiectasia protein - deficient mice .
Diseases:"
526,We have generated a mouse model for ataxia - telangiectasia by using gene targeting to generate mice that do not express the Atm protein .,O O O O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O,['ataxia - telangiectasia'],1,9,"Sentence: We have generated a mouse model for ataxia - telangiectasia by using gene targeting to generate mice that do not express the Atm protein .
Diseases: ataxia - telangiectasia","Sentence: We have generated a mouse model for ataxia - telangiectasia by using gene targeting to generate mice that do not express the Atm protein .
Diseases:"
527,"Atm - deficient mice are retarded in growth , do not produce mature sperm , and exhibit severe defects in T cell maturation while going on to develop thymomas .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O,['thymomas'],1,3,"Sentence: Atm - deficient mice are retarded in growth , do not produce mature sperm , and exhibit severe defects in T cell maturation while going on to develop thymomas .
Diseases: thymomas","Sentence: Atm - deficient mice are retarded in growth , do not produce mature sperm , and exhibit severe defects in T cell maturation while going on to develop thymomas .
Diseases:"
528,Atm - deficient fibroblasts grow poorly in culture and display a high level of double - stranded chromosome breaks .,O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Atm - deficient fibroblasts grow poorly in culture and display a high level of double - stranded chromosome breaks .
Diseases: ","Sentence: Atm - deficient fibroblasts grow poorly in culture and display a high level of double - stranded chromosome breaks .
Diseases:"
529,Atm - deficient thymocytes undergo spontaneous apoptosis in vitro significantly more than controls .,O O O O O O O O O O O O O O,[],0,0,"Sentence: Atm - deficient thymocytes undergo spontaneous apoptosis in vitro significantly more than controls .
Diseases: ","Sentence: Atm - deficient thymocytes undergo spontaneous apoptosis in vitro significantly more than controls .
Diseases:"
530,Atm - deficient mice then exhibit many of the same symptoms found in ataxia - telangiectasia patients and in cells derived from them .,O O O O O O O O O O O O O B-Disease I-Disease I-Disease O O O O O O O O,['ataxia - telangiectasia'],1,9,"Sentence: Atm - deficient mice then exhibit many of the same symptoms found in ataxia - telangiectasia patients and in cells derived from them .
Diseases: ataxia - telangiectasia","Sentence: Atm - deficient mice then exhibit many of the same symptoms found in ataxia - telangiectasia patients and in cells derived from them .
Diseases:"
531,"Furthermore , we demonstrate that the Atm protein exists as two discrete molecular species , and that loss of one or of both of these can lead to the development of the disease . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Furthermore , we demonstrate that the Atm protein exists as two discrete molecular species , and that loss of one or of both of these can lead to the development of the disease . .
Diseases: ","Sentence: Furthermore , we demonstrate that the Atm protein exists as two discrete molecular species , and that loss of one or of both of these can lead to the development of the disease . .
Diseases:"
532,The DCC protein and prognosis in colorectal cancer .,O O O O O O B-Disease I-Disease O,['colorectal cancer'],1,5,"Sentence: The DCC protein and prognosis in colorectal cancer .
Diseases: colorectal cancer","Sentence: The DCC protein and prognosis in colorectal cancer .
Diseases:"
533,BACKGROUND Allelic loss of chromosome 18q predicts a poor outcome in patients with stage II colorectal cancer .,O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O,['stage ii colorectal cancer'],1,7,"Sentence: BACKGROUND Allelic loss of chromosome 18q predicts a poor outcome in patients with stage II colorectal cancer .
Diseases: stage ii colorectal cancer","Sentence: BACKGROUND Allelic loss of chromosome 18q predicts a poor outcome in patients with stage II colorectal cancer .
Diseases:"
534,"Although the specific gene inactivated by this allelic loss has not been elucidated , the DCC ( deleted in colorectal cancer ) gene is a candidate .",O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O,['colorectal cancer'],1,5,"Sentence: Although the specific gene inactivated by this allelic loss has not been elucidated , the DCC ( deleted in colorectal cancer ) gene is a candidate .
Diseases: colorectal cancer","Sentence: Although the specific gene inactivated by this allelic loss has not been elucidated , the DCC ( deleted in colorectal cancer ) gene is a candidate .
Diseases:"
535,We investigated whether the expression of the DCC protein in tumor cells is a prognostic marker in colorectal carcinoma .,O O O O O O O O O O B-Disease O O O O O O B-Disease I-Disease O,"['colorectal carcinoma', 'tumor']",2,8,"Sentence: We investigated whether the expression of the DCC protein in tumor cells is a prognostic marker in colorectal carcinoma .
Diseases: colorectal carcinoma, tumor","Sentence: We investigated whether the expression of the DCC protein in tumor cells is a prognostic marker in colorectal carcinoma .
Diseases:"
536,METHODS The expression of DCC was evaluated immunohistochemically in 132 paraffin - embedded samples from patients with curatively resected stage II and III colorectal carcinomas .,O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O,['stage ii and iii colorectal carcinomas'],1,10,"Sentence: METHODS The expression of DCC was evaluated immunohistochemically in 132 paraffin - embedded samples from patients with curatively resected stage II and III colorectal carcinomas .
Diseases: stage ii and iii colorectal carcinomas","Sentence: METHODS The expression of DCC was evaluated immunohistochemically in 132 paraffin - embedded samples from patients with curatively resected stage II and III colorectal carcinomas .
Diseases:"
537,"The Cox proportional - hazards model was used to adjust for covariates including age , sex , tumor site , degree of tumor differentiation , and use of adjuvant therapy .",O O O O O O O O O O O O O O O O O B-Disease O O O O B-Disease O O O O O O O O,['tumor'],1,3,"Sentence: The Cox proportional - hazards model was used to adjust for covariates including age , sex , tumor site , degree of tumor differentiation , and use of adjuvant therapy .
Diseases: tumor","Sentence: The Cox proportional - hazards model was used to adjust for covariates including age , sex , tumor site , degree of tumor differentiation , and use of adjuvant therapy .
Diseases:"
538,RESULTS The expression of DCC was a strong positive predictive factor for survival in both stage II and stage III colorectal carcinomas .,O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O,['stage ii and stage iii colorectal carcinomas'],1,11,"Sentence: RESULTS The expression of DCC was a strong positive predictive factor for survival in both stage II and stage III colorectal carcinomas .
Diseases: stage ii and stage iii colorectal carcinomas","Sentence: RESULTS The expression of DCC was a strong positive predictive factor for survival in both stage II and stage III colorectal carcinomas .
Diseases:"
539,"In patients with stage II disease whose tumors expressed DCC , the five - year survival rate was 94 .",O O O O O O O B-Disease O O O O O O O O O O O O,['tumors'],1,3,"Sentence: In patients with stage II disease whose tumors expressed DCC , the five - year survival rate was 94 .
Diseases: tumors","Sentence: In patients with stage II disease whose tumors expressed DCC , the five - year survival rate was 94 .
Diseases:"
540,"3 percent , whereas in patients with DCC - negative tumors , the survival rate was 61 .",O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O,['dcc - negative tumors'],1,5,"Sentence: 3 percent , whereas in patients with DCC - negative tumors , the survival rate was 61 .
Diseases: dcc - negative tumors","Sentence: 3 percent , whereas in patients with DCC - negative tumors , the survival rate was 61 .
Diseases:"
541,6 percent ( P < 0 . 001 ) .,O O O O O O O O O O,[],0,0,"Sentence: 6 percent ( P < 0 . 001 ) .
Diseases: ","Sentence: 6 percent ( P < 0 . 001 ) .
Diseases:"
542,"In patients with stage III disease , the respective survival rates were 59 .",O O O B-Disease I-Disease I-Disease O O O O O O O O,['stage iii disease'],1,3,"Sentence: In patients with stage III disease , the respective survival rates were 59 .
Diseases: stage iii disease","Sentence: In patients with stage III disease , the respective survival rates were 59 .
Diseases:"
543,3 percent and 33 .,O O O O O,[],0,0,"Sentence: 3 percent and 33 .
Diseases: ","Sentence: 3 percent and 33 .
Diseases:"
544,2 percent ( P = 0 . 03 ) .,O O O O O O O O O O,[],0,0,"Sentence: 2 percent ( P = 0 . 03 ) .
Diseases: ","Sentence: 2 percent ( P = 0 . 03 ) .
Diseases:"
545,CONCLUSIONS DCC is a prognostic marker in patients with stage II or stage III colorectal cancer .,O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O,['stage ii or stage iii colorectal cancer'],1,10,"Sentence: CONCLUSIONS DCC is a prognostic marker in patients with stage II or stage III colorectal cancer .
Diseases: stage ii or stage iii colorectal cancer","Sentence: CONCLUSIONS DCC is a prognostic marker in patients with stage II or stage III colorectal cancer .
Diseases:"
546,"In stage II colorectal carcinomas , the absence of DCC identifies a subgroup of patients with lesions that behave like stage III cancers .",O B-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O,"['stage iii cancers', 'stage ii colorectal carcinomas']",2,12,"Sentence: In stage II colorectal carcinomas , the absence of DCC identifies a subgroup of patients with lesions that behave like stage III cancers .
Diseases: stage iii cancers, stage ii colorectal carcinomas","Sentence: In stage II colorectal carcinomas , the absence of DCC identifies a subgroup of patients with lesions that behave like stage III cancers .
Diseases:"
547,These findings may thus have therapeutic implications in this group of patients,O O O O O O O O O O O O,[],0,0,"Sentence: These findings may thus have therapeutic implications in this group of patients
Diseases: ","Sentence: These findings may thus have therapeutic implications in this group of patients
Diseases:"
548,Association of anxiety - related traits with a polymorphism in the serotonin transporter gene regulatory region .,O O B-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O,['anxiety - related traits'],1,5,"Sentence: Association of anxiety - related traits with a polymorphism in the serotonin transporter gene regulatory region .
Diseases: anxiety - related traits","Sentence: Association of anxiety - related traits with a polymorphism in the serotonin transporter gene regulatory region .
Diseases:"
549,Transporter - facilitated uptake of serotonin ( 5 - hydroxytryptamine or 5 - HT ) has been implicated in anxiety in humans and animal models and is the site of action of widely used uptake - inhibiting antidepressant and antianxiety drugs .,O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O,['anxiety'],1,2,"Sentence: Transporter - facilitated uptake of serotonin ( 5 - hydroxytryptamine or 5 - HT ) has been implicated in anxiety in humans and animal models and is the site of action of widely used uptake - inhibiting antidepressant and antianxiety drugs .
Diseases: anxiety","Sentence: Transporter - facilitated uptake of serotonin ( 5 - hydroxytryptamine or 5 - HT ) has been implicated in anxiety in humans and animal models and is the site of action of widely used uptake - inhibiting antidepressant and antianxiety drugs .
Diseases:"
550,Human 5 - HT transporter ( 5 - HTT ) gene transcription is modulated by a common polymorphism in its upstream regulatory region .,O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Human 5 - HT transporter ( 5 - HTT ) gene transcription is modulated by a common polymorphism in its upstream regulatory region .
Diseases: ","Sentence: Human 5 - HT transporter ( 5 - HTT ) gene transcription is modulated by a common polymorphism in its upstream regulatory region .
Diseases:"
551,"The short variant of the polymorphism reduces the transcriptional efficiency of the 5 - HTT gene promoter , resulting in decreased 5 - HTT expression and 5 - HT uptake in lymphoblasts .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The short variant of the polymorphism reduces the transcriptional efficiency of the 5 - HTT gene promoter , resulting in decreased 5 - HTT expression and 5 - HT uptake in lymphoblasts .
Diseases: ","Sentence: The short variant of the polymorphism reduces the transcriptional efficiency of the 5 - HTT gene promoter , resulting in decreased 5 - HTT expression and 5 - HT uptake in lymphoblasts .
Diseases:"
552,Association studies in two independent samples totaling 505 individuals revealed that the 5 - HTT polymorphism accounts for 3 to 4 percent of total variation and 7 to 9 percent of inherited variance in anxiety - related personality traits in individuals as well as sibships . .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O,['anxiety - related personality traits'],1,6,"Sentence: Association studies in two independent samples totaling 505 individuals revealed that the 5 - HTT polymorphism accounts for 3 to 4 percent of total variation and 7 to 9 percent of inherited variance in anxiety - related personality traits in individuals as well as sibships . .
Diseases: anxiety - related personality traits","Sentence: Association studies in two independent samples totaling 505 individuals revealed that the 5 - HTT polymorphism accounts for 3 to 4 percent of total variation and 7 to 9 percent of inherited variance in anxiety - related personality traits in individuals as well as sibships . .
Diseases:"
553,Phenotypic and genotypic overlap between atelosteogenesis type 2 and diastrophic dysplasia .,O O O O O B-Disease I-Disease I-Disease O B-Disease I-Disease O,"['diastrophic dysplasia', 'atelosteogenesis type 2']",2,14,"Sentence: Phenotypic and genotypic overlap between atelosteogenesis type 2 and diastrophic dysplasia .
Diseases: diastrophic dysplasia, atelosteogenesis type 2","Sentence: Phenotypic and genotypic overlap between atelosteogenesis type 2 and diastrophic dysplasia .
Diseases:"
554,"Mutations in the diastrophic dysplasia sulfate transporter gene DTDST have been associated with a family of chondrodysplasias that comprises , in order of increasing severity , diastrophic dysplasia ( DTD ) , atelosteogenesis type 2 ( AO2 ) , and achondrogenesis type 1B ( ACG1B ) .",O O O B-Disease I-Disease O O O O O O O O O O O B-Disease O O O O O O O O O B-Disease I-Disease O B-Disease O O B-Disease I-Disease I-Disease O B-Disease O O O B-Disease I-Disease I-Disease O B-Disease O O,"['acg1b', 'achondrogenesis type 1b', 'dtd', 'chondrodysplasias', 'ao2', 'atelosteogenesis type 2', 'diastrophic dysplasia']",7,43,"Sentence: Mutations in the diastrophic dysplasia sulfate transporter gene DTDST have been associated with a family of chondrodysplasias that comprises , in order of increasing severity , diastrophic dysplasia ( DTD ) , atelosteogenesis type 2 ( AO2 ) , and achondrogenesis type 1B ( ACG1B ) .
Diseases: acg1b, achondrogenesis type 1b, dtd, chondrodysplasias, ao2, atelosteogenesis type 2, diastrophic dysplasia","Sentence: Mutations in the diastrophic dysplasia sulfate transporter gene DTDST have been associated with a family of chondrodysplasias that comprises , in order of increasing severity , diastrophic dysplasia ( DTD ) , atelosteogenesis type 2 ( AO2 ) , and achondrogenesis type 1B ( ACG1B ) .
Diseases:"
555,"To learn more about the molecular basis of DTDST chondrodysplasias and about genotype - phenotype correlations , we studied fibroblast cultures of three new patients one with AO - 2 , one with DTD , and one with an intermediate phenotype ( AO2 / DTD ) .",O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O O O B-Disease O O O O O O O O B-Disease O B-Disease O O,"['ao - 2', 'ao2', 'dtdst chondrodysplasias', 'dtd']",4,21,"Sentence: To learn more about the molecular basis of DTDST chondrodysplasias and about genotype - phenotype correlations , we studied fibroblast cultures of three new patients one with AO - 2 , one with DTD , and one with an intermediate phenotype ( AO2 / DTD ) .
Diseases: ao - 2, ao2, dtdst chondrodysplasias, dtd","Sentence: To learn more about the molecular basis of DTDST chondrodysplasias and about genotype - phenotype correlations , we studied fibroblast cultures of three new patients one with AO - 2 , one with DTD , and one with an intermediate phenotype ( AO2 / DTD ) .
Diseases:"
556,Reduced incorporation of inorganic sulfate into macromolecules was found in all three .,O O O O O O O O O O O O O,[],0,0,"Sentence: Reduced incorporation of inorganic sulfate into macromolecules was found in all three .
Diseases: ","Sentence: Reduced incorporation of inorganic sulfate into macromolecules was found in all three .
Diseases:"
557,Each of the three patients was found to be heterozygous for a c862t transition predicting a R279W substitution in the third extracellular loop of DTDST .,O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Each of the three patients was found to be heterozygous for a c862t transition predicting a R279W substitution in the third extracellular loop of DTDST .
Diseases: ","Sentence: Each of the three patients was found to be heterozygous for a c862t transition predicting a R279W substitution in the third extracellular loop of DTDST .
Diseases:"
558,"In two patients ( DTD and AO2 / DTD ) , no other structural mutation was found , but polymerase chain reaction amplification and single - strand conformation polymorphism analysis of fibroblast cDNA showed reduced mRNA levels of the wild - type DTDST allele these two patients may be compound heterozygotes for the 	O
Finnish	O
 mutation ( as yet uncharacterized at the DNA level ) , which causes reduced expression of DTDST .",O O O O B-Disease O B-Disease O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"['dtd', 'ao2']",2,6,"Sentence: In two patients ( DTD and AO2 / DTD ) , no other structural mutation was found , but polymerase chain reaction amplification and single - strand conformation polymorphism analysis of fibroblast cDNA showed reduced mRNA levels of the wild - type DTDST allele these two patients may be compound heterozygotes for the 	O
Finnish	O
 mutation ( as yet uncharacterized at the DNA level ) , which causes reduced expression of DTDST .
Diseases: dtd, ao2","Sentence: In two patients ( DTD and AO2 / DTD ) , no other structural mutation was found , but polymerase chain reaction amplification and single - strand conformation polymorphism analysis of fibroblast cDNA showed reduced mRNA levels of the wild - type DTDST allele these two patients may be compound heterozygotes for the 	O
Finnish	O
 mutation ( as yet uncharacterized at the DNA level ) , which causes reduced expression of DTDST .
Diseases:"
559,"The third patient ( with AO2 ) had the R279W mutation compounded with a novel mutation , the deletion of cytosine 418 ( delta c418 ) , predicting a frameshift with premature termination .",O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O,['ao2'],1,2,"Sentence: The third patient ( with AO2 ) had the R279W mutation compounded with a novel mutation , the deletion of cytosine 418 ( delta c418 ) , predicting a frameshift with premature termination .
Diseases: ao2","Sentence: The third patient ( with AO2 ) had the R279W mutation compounded with a novel mutation , the deletion of cytosine 418 ( delta c418 ) , predicting a frameshift with premature termination .
Diseases:"
560,"Also the delta c418 allele was underrepresented in the cDNA , in accordance with previous observations that premature stop codons reduce mRNA levels .",O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Also the delta c418 allele was underrepresented in the cDNA , in accordance with previous observations that premature stop codons reduce mRNA levels .
Diseases: ","Sentence: Also the delta c418 allele was underrepresented in the cDNA , in accordance with previous observations that premature stop codons reduce mRNA levels .
Diseases:"
561,The presence of the DTDST R279W mutation in a total of 11 patients with AO2 or DTD emphasizes the overlap between these conditions .,O O O O O O O O O O O O O O B-Disease O B-Disease O O O O O O O,"['dtd', 'ao2']",2,6,"Sentence: The presence of the DTDST R279W mutation in a total of 11 patients with AO2 or DTD emphasizes the overlap between these conditions .
Diseases: dtd, ao2","Sentence: The presence of the DTDST R279W mutation in a total of 11 patients with AO2 or DTD emphasizes the overlap between these conditions .
Diseases:"
562,"This mutation has not been found so far in 8 analyzed ACG1B patients , suggesting that it allows some residual activity of the sulfate transporter . .",O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O,['acg1b'],1,4,"Sentence: This mutation has not been found so far in 8 analyzed ACG1B patients , suggesting that it allows some residual activity of the sulfate transporter . .
Diseases: acg1b","Sentence: This mutation has not been found so far in 8 analyzed ACG1B patients , suggesting that it allows some residual activity of the sulfate transporter . .
Diseases:"
563,"Identification of WASP mutations , mutation hotspots and genotype - phenotype disparities in 24 patients with the Wiskott - Aldrich syndrome .",O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O,['wiskott - aldrich syndrome'],1,8,"Sentence: Identification of WASP mutations , mutation hotspots and genotype - phenotype disparities in 24 patients with the Wiskott - Aldrich syndrome .
Diseases: wiskott - aldrich syndrome","Sentence: Identification of WASP mutations , mutation hotspots and genotype - phenotype disparities in 24 patients with the Wiskott - Aldrich syndrome .
Diseases:"
564,"The Wiskott - Aldrich syndrome ( WAS ) , an X - linked immunodeficiency disease caused by mutation in the recently isolated gene encoding WAS protein ( WASP ) , is known to be associated with extensive clinical heterogeneity .",O B-Disease I-Disease I-Disease I-Disease O B-Disease O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O B-Disease O O O O O O O O O O O O O O O,"['was', 'wiskott - aldrich syndrome', 'x - linked immunodeficiency disease']",3,19,"Sentence: The Wiskott - Aldrich syndrome ( WAS ) , an X - linked immunodeficiency disease caused by mutation in the recently isolated gene encoding WAS protein ( WASP ) , is known to be associated with extensive clinical heterogeneity .
Diseases: was, wiskott - aldrich syndrome, x - linked immunodeficiency disease","Sentence: The Wiskott - Aldrich syndrome ( WAS ) , an X - linked immunodeficiency disease caused by mutation in the recently isolated gene encoding WAS protein ( WASP ) , is known to be associated with extensive clinical heterogeneity .
Diseases:"
565,"Cumulative mutation data have revealed that WASP genotypes are also highly variable among WAS patients , but the relationship of phenotype with genotype in this disease remains unclear .",O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O,['was'],1,1,"Sentence: Cumulative mutation data have revealed that WASP genotypes are also highly variable among WAS patients , but the relationship of phenotype with genotype in this disease remains unclear .
Diseases: was","Sentence: Cumulative mutation data have revealed that WASP genotypes are also highly variable among WAS patients , but the relationship of phenotype with genotype in this disease remains unclear .
Diseases:"
566,"To address this issue we characterized WASP mutations in 24 unrelated WAS patients , including 18 boys with severe classical WAS and 6 boys expressing mild forms of the disease , and then examined the degree of correlation of these as well as all previously published WASP mutations with disease severity .",O O O O O O O O O O O B-Disease O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,['was'],1,1,"Sentence: To address this issue we characterized WASP mutations in 24 unrelated WAS patients , including 18 boys with severe classical WAS and 6 boys expressing mild forms of the disease , and then examined the degree of correlation of these as well as all previously published WASP mutations with disease severity .
Diseases: was","Sentence: To address this issue we characterized WASP mutations in 24 unrelated WAS patients , including 18 boys with severe classical WAS and 6 boys expressing mild forms of the disease , and then examined the degree of correlation of these as well as all previously published WASP mutations with disease severity .
Diseases:"
567,"By analysis of these compiled mutation data , we demonstrated clustering of WASP mutations within the four most N - terminal exons of the gene and also identified several sites within this region as hotspots for WASP mutation .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: By analysis of these compiled mutation data , we demonstrated clustering of WASP mutations within the four most N - terminal exons of the gene and also identified several sites within this region as hotspots for WASP mutation .
Diseases: ","Sentence: By analysis of these compiled mutation data , we demonstrated clustering of WASP mutations within the four most N - terminal exons of the gene and also identified several sites within this region as hotspots for WASP mutation .
Diseases:"
568,"These characteristics were observed , however , in both severe and mild cases of the disease .",O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: These characteristics were observed , however , in both severe and mild cases of the disease .
Diseases: ","Sentence: These characteristics were observed , however , in both severe and mild cases of the disease .
Diseases:"
569,"Similarly , while the cumulative data revealed a predominance of missense mutations among the WASP gene lesions observed in boys with isolated thrombocytopenia , missense mutations were not exclusively associated with milder WAS phenotypes , but also comprised a substantial portion ( 38 % ) of the WASP gene defects found in patients with severe disease .",O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O,"['was', 'isolated thrombocytopenia']",2,10,"Sentence: Similarly , while the cumulative data revealed a predominance of missense mutations among the WASP gene lesions observed in boys with isolated thrombocytopenia , missense mutations were not exclusively associated with milder WAS phenotypes , but also comprised a substantial portion ( 38 % ) of the WASP gene defects found in patients with severe disease .
Diseases: was, isolated thrombocytopenia","Sentence: Similarly , while the cumulative data revealed a predominance of missense mutations among the WASP gene lesions observed in boys with isolated thrombocytopenia , missense mutations were not exclusively associated with milder WAS phenotypes , but also comprised a substantial portion ( 38 % ) of the WASP gene defects found in patients with severe disease .
Diseases:"
570,"These findings , as well as the detection of identical WASP mutations in patients with disparate phenotypes , reveal a lack of phenotype concordance with genotype in WAS and thus imply that phenotypic outcome in this disease cannot be reliably predicted solely on the basis of WASP genotypes . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O,['was'],1,1,"Sentence: These findings , as well as the detection of identical WASP mutations in patients with disparate phenotypes , reveal a lack of phenotype concordance with genotype in WAS and thus imply that phenotypic outcome in this disease cannot be reliably predicted solely on the basis of WASP genotypes . .
Diseases: was","Sentence: These findings , as well as the detection of identical WASP mutations in patients with disparate phenotypes , reveal a lack of phenotype concordance with genotype in WAS and thus imply that phenotypic outcome in this disease cannot be reliably predicted solely on the basis of WASP genotypes . .
Diseases:"
571,Germline mutations in the 3 ' part of APC exon 15 do not result in truncated proteins and are associated with attenuated adenomatous polyposis coli .,O O O O O O O O B-Disease O O O O O O O O O O O O O B-Disease I-Disease I-Disease O,"['apc', 'adenomatous polyposis coli']",2,12,"Sentence: Germline mutations in the 3 ' part of APC exon 15 do not result in truncated proteins and are associated with attenuated adenomatous polyposis coli .
Diseases: apc, adenomatous polyposis coli","Sentence: Germline mutations in the 3 ' part of APC exon 15 do not result in truncated proteins and are associated with attenuated adenomatous polyposis coli .
Diseases:"
